"Time","input"
13.54,-0.00925329
13.542,-0.000332475
13.544,-0.449487
13.546,-0.40529
13.548,-0.365512
13.55,-0.329713
13.552,-0.297493
13.554,-0.268495
13.556,-0.242397
13.558,-0.218909
13.56,-0.197769
13.562,-0.178744
13.564,-0.161621
13.566,-0.146211
13.568,-0.132341
13.57,-0.119858
13.572,-0.108624
13.574,-0.0985131
13.576,-0.308589
13.578,-0.279233
13.58,0.204371
13.582,0.191178
13.584,0.179304
13.586,0.168618
13.588,0.159
13.59,0.150344
13.592,0.142554
13.594,0.135542
13.596,0.129232
13.598,0.123553
13.6,0.118441
13.602,0.113841
13.604,0.109701
13.606,0.105975
13.608,-0.354562
13.61,-0.320609
13.612,-0.290051
13.614,-0.262549
13.616,-0.237797
13.618,-0.21552
13.62,-0.195471
13.622,-0.177427
13.624,-0.161187
13.626,-0.365747
13.628,-0.331427
13.63,-0.300538
13.632,-0.272739
13.634,-0.24772
13.636,-0.225202
13.638,-0.204936
13.64,-0.186697
13.642,-0.170282
13.644,-0.155508
13.646,-0.142212
13.648,-0.130245
13.65,0.337708
13.652,0.0912546
13.654,0.0878702
13.656,0.0848242
13.658,0.0820827
13.66,0.0796155
13.662,0.0773949
13.664,0.0753964
13.666,0.0735978
13.668,0.071979
13.67,0.0705221
13.672,0.0692109
13.674,0.0680308
13.676,0.0669688
13.678,-0.391171
13.68,-0.355059
13.682,-0.322559
13.684,-0.29331
13.686,-0.266985
13.688,-0.243292
13.69,-0.221969
13.692,-0.202778
13.694,-0.185506
13.696,-0.169961
13.698,-0.155971
13.7,-0.14338
13.702,-0.351223
13.704,-0.319859
13.706,-0.29163
13.708,-0.266225
13.71,-0.24336
13.712,-0.222781
13.714,-0.20426
13.716,-0.187592
13.718,-0.17259
13.72,-0.159089
13.722,0.310246
13.724,0.284211
13.726,0.260779
13.728,0.239691
13.73,0.220711
13.732,0.20363
13.734,0.188256
13.736,0.17442
13.738,0.161968
13.74,0.15076
13.742,0.140674
13.744,-0.325587
13.746,-0.296786
13.748,-0.270865
13.75,-0.247536
13.752,-0.22654
13.754,-0.207643
13.756,-0.190636
13.758,-0.17533
13.76,-0.161555
13.762,-0.149157
13.764,-0.137999
13.766,-0.127956
13.768,-0.118918
13.77,-0.110784
13.772,-0.103463
13.774,-0.096874
13.776,-0.090944
13.778,-0.0856071
13.78,-0.0808039
13.782,-0.0764809
13.784,-0.0725903
13.786,-0.526272
13.788,-0.486149
13.79,-0.450039
13.792,-0.417539
13.794,-0.38829
13.796,-0.361965
13.798,-0.338273
13.8,-0.31695
13.802,-0.516935
13.804,-0.478498
13.806,-0.443904
13.808,-0.412769
13.81,-0.384748
13.812,0.097654
13.814,0.0833796
13.816,0.0705327
13.818,0.0589704
13.82,0.0485644
13.822,-0.179976
13.824,-0.167239
13.826,-0.155776
13.828,-0.145459
13.83,-0.136173
13.832,-0.127816
13.834,-0.120295
13.836,-0.113526
13.838,-0.107434
13.84,-0.101951
13.842,-0.316192
13.844,-0.290584
13.846,-0.267538
13.848,-0.246796
13.85,-0.228128
13.852,0.245856
13.854,0.224005
13.856,0.20434
13.858,0.186641
13.86,0.170712
13.862,0.156376
13.864,0.143473
13.866,0.131861
13.868,0.12141
13.87,-0.107171
13.872,-0.0944708
13.874,-0.0830401
13.876,-0.0727526
13.878,-0.0634938
13.88,-0.0551609
13.882,-0.0476613
13.884,-0.0409116
13.886,-0.0348369
13.888,-0.0293697
13.89,-0.0244492
13.892,-0.0200207
13.894,-0.473219
13.896,-0.43266
13.898,-0.396158
13.9,-0.363305
13.902,-0.333738
13.904,-0.307128
13.906,-0.283178
13.908,-0.261624
13.91,-0.242225
13.912,-0.224766
13.914,-0.209053
13.916,-0.194911
13.918,-0.182183
13.92,-0.170728
13.922,-0.160419
13.924,-0.151141
13.926,-0.14279
13.928,-0.135274
13.93,-0.12851
13.932,-0.122423
13.934,-0.116944
13.936,-0.112013
13.938,-0.107575
13.94,-0.103581
13.942,-0.319162
13.944,-0.29476
13.946,-0.272799
13.948,-0.253034
13.95,-0.235246
13.952,-0.219236
13.954,-0.204828
13.956,-0.19186
13.958,-0.180189
13.96,-0.169685
13.962,-0.160231
13.964,-0.151723
13.966,-0.144066
13.968,-0.137174
13.97,-0.130972
13.972,-0.125389
13.974,-0.120365
13.976,-0.115844
13.978,-0.111774
13.98,-0.108112
13.982,-0.104816
13.984,-0.101849
13.986,-0.099179
13.988,-0.0967761
13.99,-0.0946134
13.992,-0.092667
13.994,-0.0909152
13.996,-0.0893387
13.998,-0.0879197
14,-0.543826
14.002,-0.505705
14.004,-0.471397
14.006,-0.440519
14.008,-0.412729
14.01,-0.387718
14.012,-0.365208
14.014,-0.344949
14.016,-0.326716
14.018,-0.310307
14.02,-0.295538
14.022,-0.282246
14.024,-0.270283
14.026,-0.259517
14.028,-0.011819
14.03,-0.0189035
14.032,-0.0252796
14.034,-0.0310181
14.036,-0.0361827
14.038,-0.0408309
14.04,-0.0450142
14.042,-0.0487792
14.044,-0.0521677
14.046,-0.0552174
14.048,-0.0579621
14.05,-0.0604323
14.052,-0.281831
14.054,-0.262666
14.056,-0.245417
14.058,-0.229893
14.06,-0.215922
14.062,-0.203348
14.064,-0.192031
14.066,-0.181846
14.068,-0.172679
14.07,-0.164429
14.072,-0.157004
14.074,-0.150322
14.076,-0.144307
14.078,-0.138895
14.08,-0.134023
14.082,-0.129639
14.084,-0.125693
14.086,-0.341317
14.088,-0.316954
14.09,-0.295028
14.092,-0.275295
14.094,-0.257535
14.096,-0.241551
14.098,-0.227165
14.1,-0.214218
14.102,-0.202566
14.104,-0.192079
14.106,-0.18264
14.108,-0.174146
14.11,-0.1665
14.112,-0.15962
14.114,-0.153427
14.116,-0.147854
14.118,-0.142838
14.12,-0.138324
14.122,-0.134261
14.124,-0.130604
14.126,-0.127313
14.128,-0.124351
14.13,-0.121685
14.132,-0.119286
14.134,-0.117127
14.136,-0.115184
14.138,-0.113435
14.14,-0.569044
14.142,-0.530656
14.144,-0.496107
14.146,-0.465013
14.148,-0.437028
14.15,-0.411841
14.152,-0.389174
14.154,-0.368773
14.156,-0.350412
14.158,-0.333887
14.16,-0.53819
14.162,-0.503639
14.164,-0.472543
14.166,-0.444557
14.168,-0.419369
14.17,0.0604836
14.172,0.0439143
14.174,0.029002
14.176,0.0155809
14.178,0.00350186
14.18,-0.226545
14.182,-0.215162
14.184,-0.204919
14.186,-0.195699
14.188,-0.187402
14.19,-0.179934
14.192,-0.173213
14.194,-0.386339
14.196,0.0974541
14.198,0.0844318
14.2,0.0727117
14.202,0.0621636
14.204,0.0526703
14.206,0.0441263
14.208,0.0364368
14.21,-0.189659
14.212,-0.174722
14.214,-0.161278
14.216,-0.149178
14.218,-0.138289
14.22,-0.128489
14.222,-0.119668
14.224,-0.11173
14.226,-0.104585
14.228,-0.0981551
14.23,-0.092368
14.232,-0.0871596
14.234,-0.0824721
14.236,-0.0782533
14.238,-0.0744564
14.24,-0.0710391
14.242,-0.0679636
14.244,-0.0651957
14.246,-0.0627045
14.248,-0.0604625
14.25,-0.0584447
14.252,-0.0566286
14.254,-0.0549942
14.256,-0.0535232
14.258,-0.0521993
14.26,-0.0510078
14.262,-0.0499354
14.264,-0.0489703
14.266,-0.505285
14.268,-0.467532
14.27,-0.433554
14.272,-0.402974
14.274,-0.375452
14.276,-0.350682
14.278,-0.328389
14.28,-0.308326
14.282,-0.290269
14.284,-0.274017
14.286,-0.259391
14.288,-0.465403
14.29,-0.432389
14.292,-0.402677
14.294,-0.375936
14.296,-0.35187
14.298,-0.33021
14.3,-0.310715
14.302,0.164013
14.304,0.142831
14.306,0.123768
14.308,0.106612
14.31,0.0911706
14.312,-0.141902
14.314,-0.133243
14.316,-0.12545
14.318,-0.118436
14.32,-0.112124
14.322,-0.106443
14.324,-0.10133
14.326,-0.0967286
14.328,-0.0925872
14.33,-0.0888599
14.332,-0.0855053
14.334,-0.0824862
14.336,-0.079769
14.338,-0.0773235
14.34,-0.294298
14.342,-0.271151
14.344,-0.250319
14.346,-0.23157
14.348,-0.214696
14.35,-0.199509
14.352,-0.185841
14.354,-0.17354
14.356,-0.162469
14.358,-0.152505
14.36,-0.143537
14.362,-0.135466
14.364,-0.128203
14.366,-0.121665
14.368,-0.115782
14.37,-0.110486
14.372,-0.105721
14.374,-0.101431
14.376,-0.0975712
14.378,-0.094097
14.38,-0.0909702
14.382,-0.0881561
14.384,-0.0856234
14.386,-0.0833439
14.388,-0.0812924
14.39,-0.0794461
14.392,-0.0777844
14.394,-0.0762888
14.396,-0.0749429
14.398,-0.0737315
14.4,-0.0726412
14.402,-0.528843
14.404,-0.490989
14.406,-0.45692
14.408,-0.426258
14.41,-0.398662
14.412,-0.373826
14.414,-0.351473
14.416,-0.331356
14.418,-0.31325
14.42,-0.296955
14.422,0.174894
14.424,0.151122
14.426,0.129727
14.428,0.110471
14.43,0.0931412
14.432,0.0775442
14.434,0.0635069
14.436,0.0508733
14.438,0.0395031
14.44,0.0292699
14.442,-0.199115
14.444,-0.186238
14.446,-0.174649
14.448,-0.164218
14.45,-0.154831
14.452,-0.146382
14.454,-0.138778
14.456,-0.131935
14.458,-0.125776
14.46,-0.120233
14.462,-0.115244
14.464,-0.110754
14.466,-0.106713
14.468,-0.103076
14.47,-0.0998027
14.472,-0.0968568
14.474,-0.0942055
14.476,-0.0918194
14.478,-0.0896718
14.48,-0.087739
14.482,0.133176
14.484,-0.343608
14.486,-0.324277
14.488,-0.306879
14.49,-0.291221
14.492,-0.277129
14.494,-0.264446
14.496,-0.253031
14.498,-0.242758
14.5,-0.233512
14.502,-0.225191
14.504,-0.217702
14.506,-0.210961
14.508,0.252288
14.51,0.220777
14.512,0.192416
14.514,0.166892
14.516,0.143919
14.518,0.123245
14.52,0.104637
14.522,0.0878906
14.524,0.0728187
14.526,0.0592539
14.528,0.0470456
14.53,0.0360582
14.532,0.0261694
14.534,0.0172696
14.536,0.00925974
14.538,0.00205086
14.54,-0.00443712
14.542,-0.0102763
14.544,-0.0155316
14.546,-0.477445
14.548,-0.44473
14.55,-0.415287
14.552,-0.388788
14.554,-0.364939
14.556,-0.343475
14.558,-0.324158
14.56,-0.306772
14.562,-0.291124
14.564,0.180142
14.566,0.155845
14.568,-0.0851981
14.57,-0.0837127
14.572,-0.0823758
14.574,-0.0811726
14.576,-0.0800898
14.578,-0.0791152
14.58,-0.0782381
14.582,-0.0774486
14.584,-0.0767382
14.586,-0.0760987
14.588,-0.0755233
14.59,-0.0750053
14.592,-0.0745392
14.594,-0.0741197
14.596,-0.0737421
14.598,-0.0734023
14.6,-0.0730964
14.602,-0.0728212
14.604,-0.0725735
14.606,-0.0723505
14.608,-0.0721499
14.61,-0.0719693
14.612,-0.0718067
14.614,-0.0716605
14.616,-0.0715288
14.618,-0.0714103
14.62,-0.0713037
14.622,-0.0712077
14.624,-0.0711213
14.626,-0.0710436
14.628,-0.0709736
14.63,-0.0709107
14.632,0.148321
14.634,0.127206
14.636,0.108203
14.638,0.0910996
14.64,0.0757067
14.642,0.0618531
14.644,0.0493849
14.646,0.0381635
14.648,0.0280643
14.65,0.0189749
14.652,0.0107946
14.654,0.0034322
14.656,-0.00319392
14.658,-0.00915743
14.66,-0.0145246
14.662,-0.019355
14.664,-0.0237024
14.666,-0.0276151
14.668,-0.0311365
14.67,-0.0343057
14.672,-0.0371581
14.674,-0.0397251
14.676,-0.0420355
14.678,-0.0441149
14.68,-0.0459863
14.682,-0.0476706
14.684,-0.0491864
14.686,-0.0505507
14.688,-0.0517785
14.69,-0.0528835
14.692,-0.0538781
14.694,-0.0547732
14.696,-0.0555788
14.698,-0.0563038
14.7,-0.0569563
14.702,-0.0575436
14.704,-0.0580721
14.706,-0.0585478
14.708,-0.0589759
14.71,0.159814
14.712,0.138301
14.714,0.11894
14.716,0.101514
14.718,0.0858315
14.72,0.0717169
14.722,0.0590138
14.724,0.047581
14.726,0.0372915
14.728,0.028031
14.73,0.0196965
14.732,0.0121954
14.734,0.00544447
14.736,-0.000631385
14.738,-0.00609965
14.74,-0.0110211
14.742,-0.0154504
14.744,-0.0194368
14.746,-0.0230245
14.748,-0.0262534
14.75,-0.0291595
14.752,-0.031775
14.754,-0.0341289
14.756,-0.0362474
14.758,-0.0381541
14.76,-0.0398701
14.762,-0.0414145
14.764,-0.0428044
14.766,-0.0440554
14.768,-0.0451812
14.77,-0.0461945
14.772,-0.0471065
14.774,-0.0479272
14.776,-0.0486659
14.778,-0.0493307
14.78,-0.0499291
14.782,-0.0504676
14.784,-0.0509522
14.786,-0.0513884
14.788,-0.051781
14.79,-0.0521343
14.792,-0.0524523
14.794,-0.0527384
14.796,-0.052996
14.798,-0.0532278
14.8,0.165739
14.802,0.144385
14.804,0.125167
14.806,0.10787
14.808,0.549487
14.81,0.498505
14.812,0.452622
14.814,0.411326
14.816,0.374161
14.818,0.340712
14.82,0.310608
14.822,0.283514
14.824,0.25913
14.826,0.237184
14.828,0.217432
14.83,0.199656
14.832,-0.273526
14.834,-0.0317777
14.836,-0.0326284
14.838,-0.033394
14.84,-0.034083
14.842,-0.0347031
14.844,-0.0352612
14.846,-0.0357635
14.848,-0.0362156
14.85,-0.0366224
14.852,-0.0369886
14.854,-0.0373182
14.856,-0.0376148
14.858,0.181294
14.86,0.159887
14.862,-0.316562
14.864,-0.29693
14.866,-0.27926
14.868,-0.263358
14.87,-0.249046
14.872,-0.236166
14.874,-0.224573
14.876,-0.21414
14.878,-0.20475
14.88,-0.196298
14.882,-0.188693
14.884,-0.181847
14.886,0.281497
14.888,0.25007
14.89,0.221786
14.892,0.196331
14.894,0.173421
14.896,0.152802
14.898,0.35342
14.9,0.315553
14.902,0.281472
14.904,0.250799
14.906,0.223194
14.908,0.198349
14.91,0.175989
14.912,0.155864
14.914,0.137753
14.916,0.121452
14.918,0.106781
14.92,0.0935777
14.922,0.0816945
14.924,0.0709996
14.926,0.28055
14.928,0.250721
14.93,0.223875
14.932,0.199713
14.934,0.177968
14.936,0.158397
14.938,0.140784
14.94,0.124931
14.942,0.110664
14.944,0.0978239
14.946,0.0862675
14.948,0.0758668
14.95,0.0665062
14.952,0.0580817
14.954,0.269675
14.956,0.241685
14.958,0.216494
14.96,0.193822
14.962,0.173417
14.964,0.155053
14.966,0.138526
14.968,0.123651
14.97,0.110263
14.972,0.0982143
14.974,0.0873704
14.976,0.0776109
14.978,0.0688274
14.98,0.0609222
14.982,0.272983
14.984,0.245414
14.986,0.220601
14.988,0.19827
14.99,0.178172
14.992,0.160084
14.994,0.143805
14.996,0.129153
14.998,0.115967
15,0.323275
15.002,0.291428
15.004,0.262765
15.006,0.236969
15.008,0.213753
15.01,0.192858
15.012,-0.28313
15.014,-0.263084
15.016,-0.245042
15.018,-0.00962881
15.02,-0.0161809
15.022,-0.0220777
15.024,-0.0273849
15.026,-0.0321613
15.028,-0.0364601
15.03,-0.0403291
15.032,-0.0438111
15.034,-0.0469449
15.036,-0.0497654
15.038,-0.0523038
15.04,-0.0545883
15.042,0.162531
15.044,0.139514
15.046,0.118799
15.048,0.100156
15.05,0.083377
15.052,0.0682758
15.054,0.0546848
15.056,0.0424529
15.058,0.0314441
15.06,0.0215363
15.062,0.469803
15.064,0.424806
15.066,0.384309
15.068,0.347861
15.07,0.315059
15.072,0.285537
15.074,0.258966
15.076,0.454229
15.078,0.411541
15.08,0.373122
15.082,0.338545
15.084,0.307425
15.086,0.279418
15.088,-0.202973
15.09,0.0304881
15.092,0.0221788
15.094,0.0147005
15.096,0.00796995
15.098,0.0019125
15.1,-0.00353921
15.102,0.21073
15.104,0.185148
15.106,0.162124
15.108,0.141403
15.11,0.122753
15.112,-0.351214
15.114,-0.329349
15.116,-0.30967
15.118,-0.291959
15.12,-0.0568437
15.122,-0.0636638
15.124,-0.0698018
15.126,-0.0753261
15.128,-0.080298
15.13,-0.0847726
15.132,-0.0887998
15.134,-0.0924243
15.136,-0.0956863
15.138,-0.0986221
15.14,-0.101264
15.142,-0.103642
15.144,-0.105783
15.146,-0.107709
15.148,-0.109442
15.15,0.108173
15.152,0.0856025
15.154,0.0652893
15.156,0.0470074
15.158,0.0305537
15.16,0.472929
15.162,0.42263
15.164,0.377361
15.166,0.336619
15.168,0.299951
15.17,0.26695
15.172,0.237249
15.174,0.210518
15.176,0.405636
15.178,0.362818
15.18,0.324281
15.182,0.289599
15.184,0.258384
15.186,-0.226892
15.188,-0.215204
15.19,0.01449
15.192,0.00279101
15.194,-0.00773806
15.196,-0.0172142
15.198,-0.0257428
15.2,-0.0334185
15.202,-0.0403266
15.204,-0.0465439
15.206,-0.0521395
15.208,-0.0571755
15.21,0.157467
15.212,0.132222
15.214,0.109501
15.216,0.0890528
15.218,0.0706491
15.22,0.0540857
15.222,0.0391786
15.224,0.0257623
15.226,0.0136876
15.228,0.00282037
15.23,-0.00696015
15.232,-0.0157626
15.234,-0.0236848
15.236,-0.0308148
15.238,-0.0372318
15.24,0.176168
15.242,0.149804
15.244,0.126077
15.246,0.104722
15.248,0.0855031
15.25,0.0682058
15.252,0.0526382
15.254,0.0386274
15.256,0.0260177
15.258,0.0146689
15.26,0.00445507
15.262,-0.00473742
15.264,-0.0130107
15.266,-0.0204566
15.268,-0.0271579
15.27,-0.0331891
15.272,-0.0386172
15.274,-0.0435024
15.276,-0.0478992
15.278,-0.0518562
15.28,-0.0554176
15.282,-0.0586228
15.284,-0.0615075
15.286,-0.0641037
15.288,-0.0664403
15.29,-0.0685433
15.292,-0.0704359
15.294,-0.0721393
15.296,-0.0736724
15.298,0.382131
15.3,0.343918
15.302,0.309526
15.304,0.278574
15.306,0.250716
15.308,0.225645
15.31,0.20308
15.312,0.182772
15.314,0.164495
15.316,0.148045
15.318,0.133241
15.32,0.119917
15.322,0.107925
15.324,0.0971326
15.326,0.0874194
15.328,0.0786774
15.33,0.0708097
15.332,0.0637287
15.334,0.0573559
15.336,0.0516203
15.338,0.0464582
15.34,0.0418124
15.342,0.0376312
15.344,0.0338681
15.346,0.0304813
15.348,0.0274331
15.35,0.0246898
15.352,0.0222208
15.354,0.477182
15.356,0.438211
15.358,0.403137
15.36,0.37157
15.362,0.34316
15.364,0.317591
15.366,0.294579
15.368,0.273868
15.37,0.474403
15.372,0.436462
15.374,0.402314
15.376,0.371581
15.378,0.343921
15.38,0.319028
15.382,0.296623
15.384,0.27646
15.386,0.258312
15.388,-0.215204
15.39,0.0262431
15.392,0.0251218
15.394,0.0241126
15.396,0.0232043
15.398,0.0223869
15.4,0.0216512
15.402,0.020989
15.404,0.0203931
15.406,0.0198568
15.408,0.0193741
15.41,0.0189397
15.412,0.0185487
15.414,-0.219811
15.416,-0.204323
15.418,-0.190383
15.42,-0.177837
15.422,-0.166546
15.424,-0.156384
15.426,-0.147238
15.428,-0.139007
15.43,-0.131598
15.432,-0.124931
15.434,-0.118931
15.436,-0.11353
15.438,-0.108669
15.44,-0.104295
15.442,0.356825
15.444,0.323397
15.446,0.293312
15.448,0.266235
15.45,0.241866
15.452,0.219934
15.454,0.200195
15.456,0.18243
15.458,0.166442
15.46,0.152052
15.462,0.139101
15.464,0.127446
15.466,0.116956
15.468,0.107514
15.47,0.0990175
15.472,0.0913702
15.474,0.0844877
15.476,0.0782934
15.478,0.0727185
15.48,0.0677012
15.482,0.0631855
15.484,0.0591215
15.486,0.0554638
15.488,0.0521719
15.49,0.0492092
15.492,0.0465428
15.494,0.044143
15.496,0.0419831
15.498,0.0400393
15.5,0.0382899
15.502,0.0367154
15.504,0.0352983
15.506,0.034023
15.508,0.490059
15.51,0.452054
15.512,0.41785
15.514,0.387067
15.516,0.359361
15.518,0.334427
15.52,0.311986
15.522,0.291788
15.524,0.273611
15.526,0.257251
15.528,0.242528
15.53,0.229276
15.532,-0.239833
15.534,-0.213595
15.536,-0.189981
15.538,-0.168729
15.54,0.0695739
15.542,0.0656225
15.544,0.0620662
15.546,0.0588656
15.548,0.055985
15.55,0.0533925
15.552,0.0510592
15.554,0.0489593
15.556,0.0470693
15.558,0.0453683
15.56,0.0438375
15.562,0.0424597
15.564,0.0412197
15.566,0.0401037
15.568,0.0390993
15.57,0.0381954
15.572,0.0373818
15.574,0.0366496
15.576,0.0359906
15.578,0.492581
15.58,0.455076
15.582,0.421321
15.584,0.390942
15.586,0.363601
15.588,0.338994
15.59,0.316847
15.592,0.296915
15.594,0.278977
15.596,0.262832
15.598,0.248302
15.6,0.235225
15.602,0.223455
15.604,0.212863
15.606,0.203329
15.608,0.194749
15.61,0.187027
15.612,-0.277106
15.614,-0.246389
15.616,0.000430893
15.618,0.00414527
15.62,0.00748822
15.622,0.0104969
15.624,0.0132046
15.626,0.0156417
15.628,0.017835
15.63,0.0198089
15.632,0.0215855
15.634,0.0231844
15.636,0.0246235
15.638,0.0259186
15.64,0.0270842
15.642,0.485317
15.644,0.449289
15.646,0.416865
15.648,0.387683
15.65,0.361419
15.652,0.337782
15.654,0.316508
15.656,0.297362
15.658,0.28013
15.66,0.264621
15.662,0.250664
15.664,0.238102
15.666,0.226796
15.668,0.216621
15.67,0.207463
15.672,0.199221
15.674,0.410979
15.676,0.383137
15.678,0.358079
15.68,-0.121656
15.682,-0.104982
15.684,-0.0899745
15.686,-0.076468
15.688,-0.0643123
15.69,-0.0533721
15.692,-0.0435259
15.694,-0.0346644
15.696,-0.026689
15.698,-0.0195111
15.7,-0.013051
15.702,-0.00723696
15.704,-0.0020043
15.706,0.0027051
15.708,0.00694355
15.71,0.0107582
15.712,0.0141913
15.714,0.236456
15.716,0.218071
15.718,0.201525
15.72,0.186633
15.722,0.17323
15.724,0.161167
15.726,0.150311
15.728,0.14054
15.73,0.131747
15.732,0.123833
15.734,0.11671
15.736,0.110299
15.738,0.10453
15.74,0.0993373
15.742,0.094664
15.744,0.090458
15.746,0.0866727
15.748,0.0832659
15.75,0.0801998
15.752,0.0774402
15.754,0.53214
15.756,0.492934
15.758,0.457648
15.76,0.42589
15.762,0.397309
15.764,0.371585
15.766,0.348434
15.768,0.327598
15.77,0.308846
15.772,0.291969
15.774,0.276779
15.776,0.263109
15.778,0.250805
15.78,0.239732
15.782,0.229766
15.784,-0.236386
15.786,-0.207487
15.788,-0.181478
15.79,-0.15807
15.792,-0.137002
15.794,-0.118042
15.796,-0.100977
15.798,-0.0856188
15.8,-0.0717965
15.802,-0.0593564
15.804,-0.0481603
15.806,-0.0380838
15.808,0.19016
15.81,0.177156
15.812,0.165453
15.814,0.154919
15.816,0.145439
15.818,0.136907
15.82,0.129229
15.822,0.122318
15.824,0.116098
15.826,0.1105
15.828,0.105462
15.83,0.100928
15.832,0.0968469
15.834,0.0931742
15.836,0.0898687
15.838,0.544077
15.84,0.504428
15.842,0.468744
15.844,0.436629
15.846,0.407725
15.848,0.381711
15.85,0.358299
15.852,0.337228
15.854,0.318264
15.856,0.301197
15.858,0.285836
15.86,0.272011
15.862,0.259569
15.864,0.248371
15.866,0.238293
15.868,-0.227961
15.87,-0.199153
15.872,-0.173225
15.874,0.0692843
15.876,0.0691193
15.878,0.0689708
15.88,0.0688372
15.882,0.0687169
15.884,0.0686087
15.886,0.0685112
15.888,0.0684236
15.89,0.0683447
15.892,0.0682736
15.894,0.0682097
15.896,0.0681522
15.898,0.0681004
15.9,0.0680538
15.902,0.0680119
15.904,0.0679741
15.906,0.0679402
15.908,0.0679096
15.91,0.0678821
15.912,0.0678573
15.914,0.067835
15.916,0.067815
15.918,0.52498
15.92,0.487993
15.922,0.454704
15.924,0.424744
15.926,0.39778
15.928,0.373512
15.93,0.351672
15.932,0.332015
15.934,0.314324
15.936,0.298402
15.938,0.284072
15.94,0.271175
15.942,0.259568
15.944,0.249122
15.946,0.458895
15.948,0.429268
15.95,0.402603
15.952,0.378604
15.954,-0.100177
15.956,-0.0826448
15.958,-0.0668653
15.96,-0.0526639
15.962,-0.0398825
15.964,-0.0283793
15.966,-0.0180265
15.968,-0.00870888
15.97,-0.000323053
15.972,0.226399
15.974,0.212026
15.976,0.19909
15.978,0.187447
15.98,0.176969
15.982,-0.289645
15.984,-0.261161
15.986,-0.235525
15.988,-0.212453
15.99,-0.191689
15.992,-0.173
15.994,-0.156181
15.996,-0.141043
15.998,-0.12742
16,-0.115158
16.002,-0.104123
16.004,0.362992
16.006,0.33496
16.008,0.30973
16.01,0.287023
16.012,0.266588
16.014,0.248195
16.016,0.231642
16.018,0.216744
16.02,0.203336
16.022,0.191269
16.024,0.180409
16.026,0.170634
16.028,0.161837
16.03,0.15392
16.032,0.146794
16.034,0.140381
16.036,0.13461
16.038,0.129415
16.04,0.12474
16.042,0.120532
16.044,0.116746
16.046,0.113338
16.048,0.11027
16.05,0.10751
16.052,0.105025
16.054,0.102789
16.056,0.100777
16.058,0.0989653
16.06,0.0973352
16.062,0.0958682
16.064,0.0945478
16.066,0.0933594
16.068,0.0922899
16.07,0.0913274
16.072,0.0904611
16.074,0.546865
16.076,0.509192
16.078,0.475286
16.08,0.444771
16.082,0.417307
16.084,0.39259
16.086,0.370344
16.088,0.350323
16.09,0.332304
16.092,0.316087
16.094,0.301492
16.096,0.288356
16.098,-0.180649
16.1,-0.154318
16.102,-0.13062
16.104,-0.109291
16.106,-0.0900958
16.108,-0.0728198
16.11,0.161904
16.112,0.154731
16.114,0.148276
16.116,0.142467
16.118,0.137238
16.12,0.132532
16.122,0.128297
16.124,0.124485
16.126,0.121054
16.128,0.117967
16.13,0.115188
16.132,0.112687
16.134,0.110436
16.136,0.108411
16.138,0.106588
16.14,0.104947
16.142,0.10347
16.144,0.102141
16.146,0.100945
16.148,0.0998682
16.15,0.0988993
16.152,0.0980273
16.154,0.0972425
16.156,0.0965362
16.158,0.0959005
16.16,0.0953284
16.162,0.0948135
16.164,0.0943501
16.166,0.093933
16.168,0.0935576
16.17,0.0932198
16.172,0.0929157
16.174,0.33065
16.176,0.314599
16.178,0.300152
16.18,0.28715
16.182,0.275449
16.184,0.264917
16.186,0.255439
16.188,0.246908
16.19,0.239231
16.192,0.232321
16.194,0.226103
16.196,0.220506
16.198,0.215469
16.2,0.210935
16.202,0.42603
16.204,0.401192
16.206,0.378838
16.208,0.358719
16.21,0.340612
16.212,0.324316
16.214,-0.147534
16.216,-0.123763
16.218,-0.102369
16.22,-0.0831139
16.222,-0.0657846
16.224,-0.0501882
16.226,-0.0361515
16.228,-0.0235184
16.23,-0.0121486
16.232,-0.00191584
16.234,0.00729367
16.236,0.0155822
16.238,0.0230419
16.24,0.0297557
16.242,0.035798
16.244,0.0412362
16.246,0.0461305
16.248,0.0505354
16.25,0.0544997
16.252,0.0580677
16.254,0.0612789
16.256,0.0641689
16.258,0.0667699
16.26,0.0691109
16.262,0.0712177
16.264,0.0731139
16.266,0.0748204
16.268,0.0763563
16.27,0.0777386
16.272,0.0789827
16.274,0.0801023
16.276,0.08111
16.278,0.082017
16.28,0.0828332
16.282,0.0835678
16.284,0.541412
16.286,0.505036
16.288,0.472297
16.29,0.442833
16.292,0.416314
16.294,0.392448
16.296,0.370968
16.298,0.351636
16.3,0.334237
16.302,0.318578
16.304,0.304485
16.306,-0.165382
16.308,-0.139825
16.31,0.10235
16.312,0.101885
16.314,0.101466
16.316,0.101088
16.318,0.100749
16.32,0.100444
16.322,0.100169
16.324,0.0999212
16.326,0.0996985
16.328,0.0994981
16.33,0.0993177
16.332,0.0991553
16.334,0.0990092
16.336,0.0988777
16.338,0.0987594
16.34,0.0986529
16.342,0.098557
16.344,0.0984707
16.346,0.0983931
16.348,0.0983232
16.35,0.0982603
16.352,0.0982037
16.354,0.0981527
16.356,0.0981069
16.358,0.0980656
16.36,0.0980285
16.362,0.0979951
16.364,0.097965
16.366,0.0979379
16.368,0.0979135
16.37,0.0978916
16.372,0.0978719
16.374,0.0978541
16.376,0.0978381
16.378,0.0978237
